img,nme
aardvark_1.jpg,0.11045580578790035
aardvark_10.jpg,0.0724604629934713
aardvark_11.jpg,0.24767372395236611
aardvark_12.jpg,0.1340439427783339
aardvark_13.jpg,0.09576564036749402
aardvark_14.jpg,0.09987649227100988
aardvark_15.jpg,0.3454653264622636
aardvark_16.jpg,0.0876317042793612
aardvark_18.jpg,0.2189092907855664
aardvark_19.jpg,0.054917503736670904
aardvark_2.jpg,0.02402304964564737
aardvark_20.jpg,0.06460959400735136
aardvark_21.jpg,0.051909059346305145
aardvark_22.jpg,0.0807218620824822
aardvark_23.jpg,0.20878378217893245
aardvark_24.jpg,0.10355269659133184
aardvark_25.jpg,0.11621800270829917
aardvark_26.jpg,0.034257888530720274
aardvark_27.jpg,0.10629856550816505
aardvark_29.jpg,0.11516245283154931
aardvark_3.jpg,0.12686438307651052
aardvark_31.jpg,0.21029768189308962
aardvark_32.jpg,0.13461499885084588
aardvark_33.jpg,0.1705236720579395
aardvark_34.jpg,0.10868866471780612
aardvark_4.jpg,0.0927973481528489
aardvark_5.jpg,0.14843406768944184
aardvark_6.jpg,0.32016730280273986
aardvark_7.jpg,0.07940921494404773
aardvark_8.jpg,0.23669089556508283
aardvark_9.jpg,0.2173837435208235
aardwolf_11.jpg,0.040491380456208086
aardwolf_13.jpg,0.030524846642844886
aardwolf_14.jpg,0.057092802070858775
aardwolf_15.jpg,0.05793739958234832
aardwolf_16.jpg,0.06968952069280472
aardwolf_17.jpg,0.03043225468671633
aardwolf_18.jpg,0.09048593651832575
aardwolf_19.jpg,0.06116650750257638
aardwolf_2.jpg,0.025587026457179068
aardwolf_20.jpg,0.028139854257519154
aardwolf_21.jpg,0.07140920076020266
aardwolf_22.jpg,0.023733973240163703
aardwolf_23.jpg,0.061779691640309914
aardwolf_24.jpg,0.05925435317260405
aardwolf_3.jpg,0.03845171512134002
aardwolf_4.jpg,0.03543927797620732
aardwolf_6.jpg,0.035626780432608876
aardwolf_7.jpg,0.0705171308796044
aardwolf_8.jpg,0.051229198527474054
aardwolf_9.jpg,0.048399796061859686
addax_1.jpg,0.030320165394812165
addax_10.jpg,0.16317379269788443
addax_11.jpg,0.14196131684318058
addax_12.jpg,0.15168919560359012
addax_13.jpg,0.03327903104657684
addax_14.jpg,0.10213574018040275
addax_15.jpg,0.14789889259893974
addax_16.jpg,0.048379386111025345
addax_17.jpg,0.3180451797718767
addax_18.jpg,0.0498320697474417
addax_19.jpg,0.1874728528269576
addax_2.jpg,0.1600360676554392
addax_20.jpg,0.10004697645209763
addax_21.jpg,0.11204427473586187
addax_22.jpg,0.11637272105742308
addax_23.jpg,0.06046396214173136
addax_24.jpg,0.1149026995027569
addax_25.jpg,0.3615778180009446
addax_26.jpg,0.1328831126590665
addax_27.jpg,0.14988037796626666
addax_28.jpg,0.050028042888715304
addax_29.jpg,0.12178240062857904
addax_30.jpg,0.16561236104471583
addax_31.jpg,0.03445042305436524
addax_32.jpg,0.07320663527051963
addax_33.jpg,0.09404751139320323
addax_34.jpg,0.09749172173814291
addax_35.jpg,0.05071792130569839
addax_36.jpg,0.035177808772257235
