img,nme
aardvark_1.jpg,0.2856473545857303
aardvark_10.jpg,0.132086439716416
aardvark_11.jpg,0.24126004205679827
aardvark_12.jpg,0.11012264068004311
aardvark_13.jpg,0.10175218657712712
aardvark_14.jpg,0.11733680047485097
aardvark_15.jpg,0.2263677220226856
aardvark_16.jpg,0.2694557959942327
aardvark_18.jpg,0.29072994802360486
aardvark_19.jpg,0.0853063293172395
aardvark_2.jpg,0.02395739756120815
aardvark_20.jpg,0.15240718651023527
aardvark_21.jpg,0.06771842592351679
aardvark_22.jpg,0.09180808765950779
aardvark_23.jpg,0.25345703565469313
aardvark_24.jpg,0.07307219278244745
aardvark_25.jpg,0.04425243179360393
aardvark_26.jpg,0.052821054807093634
aardvark_27.jpg,0.1667086224094797
aardvark_29.jpg,0.19818022801095247
aardvark_3.jpg,0.2506298862072952
aardvark_31.jpg,0.27296047536517026
aardvark_32.jpg,0.17691528646423252
aardvark_33.jpg,0.263466130603392
aardvark_34.jpg,0.090664798280185
aardvark_4.jpg,0.08546832812939022
aardvark_5.jpg,0.1451817021389294
aardvark_6.jpg,0.216579942232665
aardvark_7.jpg,0.11993018272014701
aardvark_8.jpg,0.19186443704771713
aardvark_9.jpg,0.1402673234443103
aardwolf_11.jpg,0.018092415145710486
aardwolf_13.jpg,0.049351871789516014
aardwolf_14.jpg,0.051024737004187186
aardwolf_15.jpg,0.023683306875510703
aardwolf_16.jpg,0.12734608088070912
aardwolf_17.jpg,0.01294872350639794
aardwolf_18.jpg,0.1285707054630039
aardwolf_19.jpg,0.10623063515130494
aardwolf_2.jpg,0.039330251688371565
aardwolf_20.jpg,0.020867008047564476
aardwolf_21.jpg,0.2632253547285101
aardwolf_22.jpg,0.03730976734015004
aardwolf_23.jpg,0.02281527493155687
aardwolf_24.jpg,0.017234108128429935
aardwolf_3.jpg,0.021230554661413187
aardwolf_4.jpg,0.1123526288114721
aardwolf_6.jpg,0.02977961028801042
aardwolf_7.jpg,0.0685709122259515
aardwolf_8.jpg,0.024970226995728182
aardwolf_9.jpg,0.018616230245452482
addax_1.jpg,0.014796404898119543
addax_10.jpg,0.16313325869129744
addax_11.jpg,0.14352021744134558
addax_12.jpg,0.1847468841789777
addax_13.jpg,0.02251428626871032
addax_14.jpg,0.14591125435040656
addax_15.jpg,0.2131247508666258
addax_16.jpg,0.028003796167088504
addax_17.jpg,0.22957670832634436
addax_18.jpg,0.02006954514215902
addax_19.jpg,0.07722060970481584
addax_2.jpg,0.15020353493951405
addax_20.jpg,0.0260317498181652
addax_21.jpg,0.03183807658747329
addax_22.jpg,0.06448903229335705
addax_23.jpg,0.06464033565433934
addax_24.jpg,0.09124245543498742
addax_25.jpg,0.23446778813472002
addax_26.jpg,0.09661968959079202
addax_27.jpg,0.12530155250403524
addax_28.jpg,0.0724479123298079
addax_29.jpg,0.09904591401443731
addax_30.jpg,0.14760858895259668
addax_31.jpg,0.08465075420827055
addax_32.jpg,0.015566332359429527
addax_33.jpg,0.05766535318238112
addax_34.jpg,0.10239643423401454
addax_35.jpg,0.05677865896008088
addax_36.jpg,0.026460765916751415
addax_37.jpg,0.06819918790974791
addax_38.jpg,0.02672192800372446
addax_39.jpg,0.07897280359846051
addax_4.jpg,0.29169316656591315
addax_40.jpg,0.19659469963138534
addax_41.jpg,0.09133241749170051
addax_42.jpg,0.01614871042563668
addax_43.jpg,0.0249646499206152
addax_44.jpg,0.08743580069798085
addax_45.jpg,0.15359270458875812
addax_46.jpg,0.1783817436400676
addax_47.jpg,0.09017058937976798
addax_48.jpg,0.12129995482348892
addax_49.jpg,0.030361018103845325
addax_5.jpg,0.12894742487440924
addax_50.jpg,0.11661242800601027
addax_51.jpg,0.08887864309267152
addax_52.jpg,0.04503904008302859
addax_53.jpg,0.05597209249911269
addax_54.jpg,0.15002740767894143
addax_55.jpg,0.1188667214806126
addax_56.jpg,0.1992834995570395
addax_57.jpg,0.07701348190584824
addax_58.jpg,0.034019535343757554
addax_59.jpg,0.17074717817961652
addax_6.jpg,0.05637032742911121
addax_60.jpg,0.17650777874189358
addax_61.jpg,0.028070975562202234
addax_62.jpg,0.08883092705836503
addax_63.jpg,0.09280827765160064
addax_64.jpg,0.03553875211539264
addax_65.jpg,0.07075876649693759
addax_66.jpg,0.1472800929115786
addax_67.jpg,0.12901214976937428
addax_68.jpg,0.09233620766589361
addax_69.jpg,0.08121428647893662
addax_7.jpg,0.1230109687784488
addax_70.jpg,0.10515236717604713
addax_71.jpg,0.12381297178326126
addax_8.jpg,0.12007607927138528
addax_9.jpg,0.08292270032640586
adeliepenguin_1.jpg,0.2119238055148259
adeliepenguin_10.jpg,0.13876050255742123
adeliepenguin_100.jpg,0.25581069871347484
adeliepenguin_101.jpg,0.05187045573315785
adeliepenguin_102.jpg,0.21048235055784864
adeliepenguin_103.jpg,0.5463639019505001
adeliepenguin_104.jpg,0.2679527225311941
adeliepenguin_105.jpg,0.12418185774841618
adeliepenguin_106.jpg,0.16269379895248143
adeliepenguin_107.jpg,0.20560933230936818
adeliepenguin_108.jpg,0.06840282333552385
adeliepenguin_109.jpg,0.3712523688456458
adeliepenguin_11.jpg,0.14970453679450837
adeliepenguin_110.jpg,0.14868475716283547
adeliepenguin_111.jpg,0.3377773183312703
adeliepenguin_112.jpg,0.30222689413720144
adeliepenguin_113.jpg,0.12317974803835839
adeliepenguin_114.jpg,0.11506672648262298
adeliepenguin_115.jpg,0.10329737625747766
adeliepenguin_116.jpg,0.1663102120470123
adeliepenguin_117.jpg,0.31089906435886033
adeliepenguin_118.jpg,0.481568829926908
adeliepenguin_119.jpg,0.20227973489342707
adeliepenguin_12.jpg,0.10513782096757802
adeliepenguin_120.jpg,0.16680007831862045
adeliepenguin_121.jpg,0.3122647997786893
adeliepenguin_122.jpg,0.15726585294190082
adeliepenguin_123.jpg,0.13927141299800636
adeliepenguin_124.jpg,0.09605100748057648
adeliepenguin_125.jpg,0.458800409260426
adeliepenguin_126.jpg,0.14873529038963576
adeliepenguin_127.jpg,0.2602640367998304
adeliepenguin_128.jpg,0.5050695098269218
adeliepenguin_129.jpg,0.12547362781134527
adeliepenguin_13.jpg,0.266329219099674
adeliepenguin_130.jpg,0.22023323614917162
adeliepenguin_131.jpg,0.1539977757891606
adeliepenguin_132.jpg,0.16282434416690256
adeliepenguin_133.jpg,0.16600146228254914
adeliepenguin_134.jpg,0.07029998916336533
adeliepenguin_135.jpg,0.6561308455670887
adeliepenguin_136.jpg,0.17077429254714194
adeliepenguin_137.jpg,0.35672809378457365
adeliepenguin_138.jpg,0.19998352120254034
adeliepenguin_139.jpg,0.1209983686506956
adeliepenguin_14.jpg,0.06289633177611884
adeliepenguin_140.jpg,0.24306659316943866
adeliepenguin_141.jpg,0.17128001830893133
adeliepenguin_142.jpg,0.32764003731781394
adeliepenguin_143.jpg,0.2866133189363097
adeliepenguin_144.jpg,0.08595607525347397
adeliepenguin_145.jpg,0.31019148105675404
adeliepenguin_146.jpg,0.2507404330165203
adeliepenguin_147.jpg,0.3821057538463168
adeliepenguin_148.jpg,0.11540332394695696
adeliepenguin_149.jpg,0.2629702060229128
adeliepenguin_15.jpg,0.21007329205071001
adeliepenguin_150.jpg,0.2847447096719879
adeliepenguin_151.jpg,0.16607588378264834
adeliepenguin_152.jpg,0.24458048188192882
adeliepenguin_153.jpg,0.24568320337251837
adeliepenguin_154.jpg,0.4294778980490928
adeliepenguin_155.jpg,0.47171994590951255
adeliepenguin_156.jpg,0.2265295443867146
adeliepenguin_157.jpg,0.5033089438338676
adeliepenguin_158.jpg,0.08489176900952958
adeliepenguin_16.jpg,0.5230035118335157
