img,nme
aardvark_1.jpg,0.3175792930208027
aardvark_10.jpg,0.06913855737243996
aardvark_11.jpg,0.22814905625433007
aardvark_12.jpg,0.08981338016854722
aardvark_13.jpg,0.08182171946148996
aardvark_14.jpg,0.06905797010318153
aardvark_15.jpg,0.3182600766522458
aardvark_16.jpg,0.2758749665562108
aardvark_18.jpg,0.17800439128673867
aardvark_19.jpg,0.3291992674454494
aardvark_2.jpg,0.11943149442682674
aardvark_20.jpg,0.12423759183812215
aardvark_21.jpg,0.06626489951261652
aardvark_22.jpg,0.06531190466056058
aardvark_23.jpg,0.11964426872772918
aardvark_24.jpg,0.1268245968112239
aardvark_25.jpg,0.12526844934971507
aardvark_26.jpg,0.2864990525929136
aardvark_27.jpg,0.130936196183698
aardvark_29.jpg,0.12772937786189464
aardvark_3.jpg,0.25661971965466207
aardvark_31.jpg,0.22231895502997204
aardvark_32.jpg,0.08938887962774897
aardvark_33.jpg,0.17154959339733042
aardvark_34.jpg,0.08853028524088996
aardvark_4.jpg,0.0763215950802387
aardvark_5.jpg,0.04233219760222743
aardvark_6.jpg,0.29921884019171485
aardvark_7.jpg,0.05057656940195075
aardvark_8.jpg,0.12148241100663969
aardvark_9.jpg,0.23867723997472576
aardwolf_11.jpg,0.06278454798969911
aardwolf_13.jpg,0.049091796451122716
aardwolf_14.jpg,0.09034334111059789
aardwolf_15.jpg,0.06603688178332574
aardwolf_16.jpg,0.0880513461849183
aardwolf_17.jpg,0.06636891971310804
aardwolf_18.jpg,0.07271098910133153
aardwolf_19.jpg,0.11005063292266262
aardwolf_2.jpg,0.06927896368656826
aardwolf_20.jpg,0.07323992523688119
aardwolf_21.jpg,0.06971347757447123
aardwolf_22.jpg,0.07119083438408233
aardwolf_23.jpg,0.08954891869697688
aardwolf_24.jpg,0.06833410767771173
aardwolf_3.jpg,0.06793013773199942
aardwolf_4.jpg,0.09604667965159809
aardwolf_6.jpg,0.0853843677407469
aardwolf_7.jpg,0.09114008576686256
aardwolf_8.jpg,0.06365151449942345
aardwolf_9.jpg,0.0627434976657643
addax_1.jpg,0.08920108944182187
addax_10.jpg,0.10822057338081116
addax_11.jpg,0.09434868726502883
addax_12.jpg,0.16484621252873796
addax_13.jpg,0.035121876920340425
addax_14.jpg,0.10532671829605995
addax_15.jpg,0.10228992721562077
addax_16.jpg,0.034939877992159286
addax_17.jpg,0.0942649479306432
addax_18.jpg,0.036460088654726344
addax_19.jpg,0.11876738981894722
addax_2.jpg,0.0967059370040705
addax_20.jpg,0.10004741643444873
addax_21.jpg,0.0918530758447365
addax_22.jpg,0.08264198480510039
addax_23.jpg,0.05167881461287364
addax_24.jpg,0.056895163654761216
addax_25.jpg,0.18846047583561035
addax_26.jpg,0.08040876269551447
addax_27.jpg,0.08573449823696472
addax_28.jpg,0.08219627960060504
addax_29.jpg,0.07135612263400859
addax_30.jpg,0.10849926555586817
addax_31.jpg,0.04364568929341619
addax_32.jpg,0.09597656253336483
addax_33.jpg,0.06198320495859888
addax_34.jpg,0.08476305929888366
addax_35.jpg,0.1258096826730388
addax_36.jpg,0.05392592770335913
addax_37.jpg,0.06464701053742618
addax_38.jpg,0.09257138481086294
addax_39.jpg,0.06141837537211788
addax_4.jpg,0.10801316862399593
addax_40.jpg,0.05191541785661773
addax_41.jpg,0.09205637941793177
addax_42.jpg,0.07855043553824516
addax_43.jpg,0.04788986432323088
addax_44.jpg,0.03895792849301754
addax_45.jpg,0.08167969409584522
addax_46.jpg,0.11431671981997657
addax_47.jpg,0.056643300689523154
addax_48.jpg,0.10214834864469027
addax_49.jpg,0.03996632624756091
addax_5.jpg,0.025446952452152134
addax_50.jpg,0.05036238769242682
addax_51.jpg,0.055181682393204166
addax_52.jpg,0.07621045236814951
addax_53.jpg,0.07043056847536694
addax_54.jpg,0.14095155158701067
addax_55.jpg,0.04664367463937718
addax_56.jpg,0.16671172412724403
addax_57.jpg,0.05807061822925815
addax_58.jpg,0.047490470213882634
addax_59.jpg,0.13317375345169902
addax_6.jpg,0.08547690900743887
addax_60.jpg,0.07602384306030696
addax_61.jpg,0.050466235271421064
addax_62.jpg,0.09864090468333643
addax_63.jpg,0.09344921770003234
addax_64.jpg,0.07509625907669724
addax_65.jpg,0.04067053439571325
addax_66.jpg,0.1436936047331843
addax_67.jpg,0.07556186977887978
addax_68.jpg,0.14300184815326605
addax_69.jpg,0.09171787213450094
addax_7.jpg,0.06239548104062732
addax_70.jpg,0.044297997755361807
addax_71.jpg,0.1098326052269622
addax_8.jpg,0.04386681118046206
addax_9.jpg,0.06305831087172376
adeliepenguin_1.jpg,0.16357488762109207
adeliepenguin_10.jpg,0.14093078512248933
adeliepenguin_100.jpg,0.2136934862062196
adeliepenguin_101.jpg,0.11946265322740898
adeliepenguin_102.jpg,0.23706856115152103
adeliepenguin_103.jpg,0.4868319471900781
adeliepenguin_104.jpg,0.31075117123042884
adeliepenguin_105.jpg,0.5721514128530181
adeliepenguin_106.jpg,0.23721858979623905
adeliepenguin_107.jpg,0.22966979284805303
adeliepenguin_108.jpg,0.2651866394325801
